PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
3658,O,2,3,R,-27,Run,Penalty,15,,,,,,,,,,4
3659,O,2,10,R,-42,Run,Rush,4,,,,,,,,,,4
3660,O,3,6,M,-46,Pass,Penalty,-15,,,,,,,,,,4
3661,O,3,21,M,-31,Pass,Complete,2,,,,,,,,,,4
3662,O,1,10,L,-33,Run,Rush,15,,,,,,,,,,4
3663,O,1,10,R,-48,Pass,Fumble,0,,,,,,,,,,4
3664,D,1,10,L,48,Pass,Complete,4,TRACE,GT COUNTER (RPO),,,,,4-2,,NO,4
3665,D,3,2,R,44,Run,Rush,14,LT TRACE,POWER,,,,,4-2,,NO,4
3666,D,1,10,L,30,Run,Rush,2,LT TRACE,POWER,,,,,4-2,,BOUNDARY W1,4
3667,D,2,8,M,28,Run,"Rush, TD",28,TRACE,INSIDE ZONE (RPO),,,,,4-2,,FIELD MA,4
3668,O,1,10,R,-25,Run,Rush,6,,,,,,,,,,4
3669,O,2,4,R,-31,Run,Penalty,49,,,,,,,,,,4
3670,O,2,10,R,20,Run,Rush,-56,,,,,,,,,,4
3671,O,3,66,R,-24,Pass,Incomplete,0,,,,,,,,,,4
3672,O,4,66,R,-24,Run,Penalty,18,,,,,,,,,,4
3673,O,1,10,R,-42,Run,Rush,1,,,,,,,,,,4
3674,O,2,9,R,-43,Run,Rush,2,,,,,,,,,,4
3675,O,1,10,R,-45,Pass,Incomplete,0,,,,,,,,,,4
3676,D,1,10,M,5,Run,Rush,-2,,INSIDE ZONE,,,,,4-2,,NO,4
3677,D,2,12,M,7,Run,Rush,0,,KNEEL,,,,,,,,4
3678,O,1,10,L,-35,Pass,Complete,3,,,,,,,,,,1
3679,O,2,7,R,-38,Run,Rush,7,,,,,,,,,,1
3680,O,1,10,M,-45,Run,Rush,4,,,,,,,,,,1
3681,O,2,6,M,-49,Pass,Complete,15,,,,,,,,,,1
3682,O,1,10,R,36,Pass,Incomplete,0,,,,,,,,,,1
3683,O,2,10,R,36,,Timeout,0,,,,,,,,,,1
3684,O,2,10,R,36,Run,Rush,8,,,,,,,,,,1
3685,O,3,2,R,28,Pass,Penalty,-5,,,,,,,,,,1
3686,O,3,7,R,33,Pass,Incomplete,0,,,,,,,,,,1
3687,O,4,7,R,33,Pass,"Complete, TD",33,,,,,,,,,,1
3688,D,1,10,L,-19,Pass,Incomplete,0,TRIO BACK,PLAY ACTION,,,,,3-4,GREEN,NO,1
3689,D,2,10,L,-19,Run,Rush,3,,SPLIT ZONE,,,,,5-2,BLACK,SAW,1
3690,D,3,7,L,-22,Pass,Complete,10,DOUBLES,DROPBACK,,,,,6-0,BLACK,SAW MA,1
3691,D,1,10,L,-32,Run,Penalty,-5,,,,,,,5-1,BLACK,SAW,1
3692,D,1,15,L,-27,Run,Rush,7,,COUNTER,,,,,5-1,BLACK,SAW,1
3693,D,2,8,L,-34,Run,Rush,7,TRIO,PIN AND PULL (RPO),,,,,5-1,BLACK,BOUNDARY MA,1
3694,D,3,1,R,-41,,Timeout,0,,,,,,,6-0,,,1
3695,D,3,1,R,-41,Run,Rush,1,DING,SPLIT ZONE,,,,,5-1,BLACK,SAW,1
3696,D,1,10,R,-42,Run,Penalty,-10,LT TRACE,GT COUNTER,,,,,5-1,BLACK,FIELD SC,1
3697,D,1,20,R,-32,,Penalty,-5,,,,,,,,,,1
3698,D,1,25,R,-27,Run,Rush,16,LT TRIPS,DRAW,,,,,3-3,BLACK,BOUNDARY WC,1
3699,D,2,9,R,-43,Pass,Complete,4,DOUBLES,DROPBACK,,,,,5-0,TAMPA,FIELD SC M1,1
3700,D,3,5,R,-47,Run,Rush,4,,,,,,,5-1,GREEN,,1
3701,D,4,1,R,49,,Penalty,-5,,,,,,,,,,1
3702,D,4,6,R,-46,Pass,Complete,32,DING,DROPBACK,,,,,6-0,BLACK,SAW MA NA,1
3703,D,1,10,L,22,Run,Rush,-2,LT DOS,PIN AND PULL (RPO),,,,,3-4,BLACK,NO,1
3704,D,2,12,L,24,Pass,Interception,0,LT DOS BACK,DROPBACK,,,,,3-4,GREEN,NO,1
3705,O,1,10,M,-20,Run,Rush,9,,,,,,,,,,1
3706,O,2,1,L,-29,Pass,Incomplete,0,,,,,,,,,,1
3707,O,3,1,L,-29,Run,Rush,-19,,,,,,,,,,1
3708,D,1,10,L,37,Run,Rush,6,,COUNTER,,,,,3-3,,NO,1
3709,D,2,4,M,31,,Timeout,0,,,,,,,,,,1
3710,D,2,4,M,31,Run,Rush,24,TRIO,GT COUNTER (RPO),,,,,3-4,CLOUD,NO,1
3711,D,1,7,M,7,Run,Rush,6,,INSIDE ZONE,,,,,,BLACK,NO,1
3712,D,2,1,M,1,Run,Rush,-2,,,,,,,,,NO,2
3713,D,3,3,M,3,Pass,Penalty,0,TRACE,PLAY ACTION,,,,,3-4,BLACK,SAW,2
3714,O,1,10,M,-15,Run,Rush,4,,,,,,,,,,2
3715,O,2,6,L,-19,Run,Rush,4,,,,,,,,,,2
3716,O,3,2,L,-23,Run,Rush,10,,,,,,,,,,2
3717,O,1,10,M,-33,Pass,Complete,6,,,,,,,,,,2
3718,O,2,4,L,-39,Run,Rush,22,,,,,,,,,,2
3719,O,1,10,L,39,Pass,Incomplete,0,,,,,,,,,,2
3720,O,2,10,L,39,,Timeout,0,,,,,,,,,,2
3721,O,2,10,L,39,Pass,Incomplete,0,,,,,,,,,,2
3722,O,3,10,L,39,Pass,Complete,9,,,,,,,,,,2
3723,O,1,25,R,30,Run,Rush,3,,,,,,,,,,2
3724,O,2,22,M,27,Pass,Incomplete,0,,,,,,,,,,2
3725,O,3,22,M,27,Pass,Complete,4,,,,,,,,,,2
3726,O,3,18,R,23,Run,Rush,16,,,,,,,,,,2
3727,O,1,7,R,7,Pass,Incomplete,0,,,,,,,,,,2
3728,O,2,8,R,8,Run,Rush,7,,,,,,,,,,2
3729,O,3,1,M,1,Run,"Rush, TD",1,,,,,,,,,,2
3730,D,1,10,R,-28,Pass,Scramble,46,DOS,DROPBACK,,,,,3-4,BLACK,BOUNDARY C,2
3731,D,1,10,L,26,Pass,Incomplete,0,LT DOS,DROPBACK,,,,,3-4,TAMPA,FIELD MA,2
3732,D,2,10,L,26,Pass,Incomplete,0,TRIPS,ISO (RPO),,,,,3-4,TAMPA,BOUNDARY W1,2
3733,D,3,10,L,26,Pass,Complete,3,DOUBLES,SPRINTOUT,,,,,3-3,TAMPA,FIELD SC,2
3734,D,4,7,R,23,Pass,"Complete, TD",23,DOUBLES,DROPBACK,,,,,5-1,WHITE,FIELD SB MC,2
3735,O,1,10,M,-30,Run,Rush,29,,,,,,,,,,2
3736,O,1,10,R,41,Pass,Complete,13,,,,,,,,,,2
3737,O,1,10,R,28,Pass,"Complete, TD",28,,,,,,,,,,2
3738,D,1,10,M,-20,Pass,Incomplete,0,DOS,DROPBACK,,,,,3-4,GREEN,NO,2
3739,D,2,10,M,-20,Run,Rush,6,LT DOS,GT COUNTER,,,,,3-3,TAMPA,NO,2
3740,D,3,4,L,-26,Pass,Complete,13,TRIPS,DROPBACK,,,,,3-4,TAMPA,FIELD SC,2
3741,D,1,10,R,-39,Run,Rush,4,,,,,,,,,,2
3742,D,2,6,L,-43,Pass,Incomplete,0,DOUBLES,DROPBACK,,,,,3-3,TAMPA,BOUNDARY WB,2
3743,D,3,11,L,-38,Pass,Incomplete,0,QUAD,DROPBACK,,,,,3-3,TAMPA,FIELD SC,2
3744,D,1,10,L,-48,Run,Rush,6,DOS BACK,COUNTER,,,,,3-3,TAMPA,BOUNDARY W1,2
3745,D,2,4,L,46,Run,Fumble,0,,,,,,,,,,2
3746,O,1,10,L,-44,Pass,Complete,11,,,,,,,,,,2
3747,O,1,10,L,45,Pass,Penalty,-10,,,,,,,,,,2
3748,O,1,20,L,-45,Pass,Incomplete,0,,,,,,,,,,2
3749,O,2,20,L,-45,Pass,Incomplete,0,,,,,,,,,,2
3750,O,3,14,L,49,Pass,"Complete, TD",49,,,,,,,,,,2
3751,D,1,10,M,-22,Pass,Complete,21,DOUBLES,ISO (RPO),,,,,3-3,CLOUD,NO,2
3752,D,1,10,L,-43,Pass,Incomplete,0,,DROPBACK,,,,,6-0,TAMPA,FIELD MA,2
3753,D,2,10,R,-43,Pass,Complete,18,LT TRIPS,DROPBACK,,,,,3-1,GREEN,FIELD SC,2
3754,D,1,10,L,39,,Timeout,0,,,,,,,,,,2
3755,D,2,10,L,39,Pass,Incomplete,0,QUAD,DROPBACK,,,,,3-1,PREVENT,FIELD MA,2
3756,D,3,10,L,39,Pass,Complete,0,,DROPBACK,,,,,,PREVENT,FIELD MC,2
3757,D,1,10,R,-27,Run,Rush,-9,LT TRACE,PIN AND PULL (RPO),,,,,5-1,GREEN,NO,3
3758,D,2,19,R,-28,Pass,Complete,5,,DROPBACK,,,,,3-3,GREEN,NO,3
3759,D,3,14,R,-33,Pass,Incomplete,0,TRIO BACK,DROPBACK,,,,,6-0,BLACK,SAW MA NA,3
3760,D,4,14,R,-33,Pass,Incomplete,0,DOS BACK,DROPBACK,,,,,3-4,GREEN,NO,3
3761,O,1,10,L,33,Pass,"Complete, TD",33,,,,,,,,,,3
3762,D,1,10,R,-11,Run,Rush,2,LT TRIO,INSIDE ZONE (RPO),,,,,3-4,GREEN,NO,3
3763,D,2,8,M,-13,Pass,Incomplete,0,,DROPBACK,,,,,,,FIELD SB,3
3764,D,3,8,M,-13,Pass,Penalty,-5,DOS,DROPBACK,,,,,3-3,,BOUNDARY WB,3
3765,D,3,13,M,-8,Pass,Incomplete,0,LT TRIPS,INSIDE ZONE (RPO),,,,,5-1,TAMPA,SAW,3
3766,O,1,10,L,35,Run,Rush,13,,,,,,,,,,3
3767,O,1,10,L,22,Run,Rush,3,,,,,,,,,,3
3768,O,2,7,L,19,Pass,Incomplete,0,,,,,,,,,,3
3769,O,3,7,L,19,Run,Rush,9,,,,,,,,,,3
3770,O,1,10,M,10,Pass,"Complete, TD",10,,,,,,,,,,3
3771,D,1,10,L,-22,Run,Rush,15,LT DING,SPLIT ZONE,,,,,5-1,WHITE,FIELD SC,3
3772,D,1,10,M,-37,Pass,Incomplete,0,,,,,,,,,,3
3773,D,2,10,M,-37,Pass,Penalty,-3,DOS,DROPBACK,,,,,5-1,WHITE,FIELD SC,3
3774,D,2,13,L,-34,Pass,Complete,-10,TRIO,DROPBACK,,,,,5-1,WHITE,SAW,3
3775,D,2,23,L,-24,,Timeout,0,,,,,,,,,,3
3776,D,2,23,L,-24,Pass,Incomplete,0,,DROPBACK,,,,,,,BOUNDARY WB,3
3777,D,2,8,L,-39,Run,Rush,5,TRIO,GT COUNTER (RPO),,,,,3-3,TAMPA,BOUNDARY WC,3
3778,D,3,3,L,-44,Pass,"Complete, TD",56,TRACE YAK,PLAY ACTION,,,,,5-1,WHITE,SAW MA,3
3779,O,1,10,M,-38,Run,Rush,8,,,,,,,,,,3
3780,O,2,2,L,-46,Run,Penalty,44,,,,,,,,,,3
3781,O,1,10,M,10,Run,"Rush, TD",10,,,,,,,,,,3
3782,D,1,10,M,-24,Run,Rush,4,TRIO,GT COUNTER,,,,,3-4,TAMPA,NO,3
3783,D,2,6,L,-28,Pass,Complete,14,,DROPBACK,,,,,,WHITE,FIELD WB,3
3784,D,1,10,L,-42,Pass,Penalty,-10,LT DOS,SPRINTOUT,,,,,3-3,TAMPA,NO,3
3785,D,1,20,L,-32,Pass,Penalty,15,LT DOS,DROPBACK,,,,,3-4,TAMPA,NO,3
3786,D,1,10,L,-47,Run,Rush,-1,LT DOS,DROPBACK,,,,,3-4,CLOUD,FIELD SC,3
3787,D,2,11,L,-46,Run,Rush,4,TRIO,ISO (RPO),,,,,3-4,,NO,3
3788,D,3,7,L,50,Run,Rush,1,LT DOS,DROPBACK,,,,,6-0,GREEN,SAW MA,3
3789,D,4,6,R,49,Pass,Complete,6,DOUBLES,DROPBACK,,,,,3-3,TAMPA,BOUNDAR WC,3
3790,D,2,25,L,43,Pass,Complete,12,TRIPS,DROPBACK,,,,,3-4,TAMPA,FIELD MA,3
3791,D,3,13,R,31,Pass,Complete,16,DOUBLES,DROPBACK,,,,,3-3,,BOUNDARY WC MA,3
3792,D,1,10,R,15,Run,Rush,14,DOUBLES,INSIDE ZONE (RPO),,,,,3-3,GREEN,NO,3
3793,D,1,1,M,1,Run,Rush,0,TROFF,DUO,,,,,5-1,BLACK,NO,4
3794,D,2,1,M,1,Run,Rush,0,TROFF,ZIP HUEY,,,,,5-1,BLACK,NO,4
3795,O,1,10,M,-20,Run,Rush,3,,,,,,,,,,4
3796,O,2,7,M,-23,Run,Rush,20,,,,,,,,,,4
3797,O,1,10,L,-43,Run,Rush,14,,,,,,,,,,4
3798,O,1,10,L,43,Run,Rush,-1,,,,,,,,,,4
3799,O,2,11,L,44,Run,Rush,20,,,,,,,,,,4
3800,O,1,10,L,24,,Timeout,0,,,,,,,,,,4
3801,O,1,10,L,24,Run,Rush,6,,,,,,,,,,4
3802,O,2,4,L,18,Run,Rush,2,,,,,,,,,,4
3803,O,3,2,L,16,Run,Rush,-10,,,,,,,,,,4
3804,O,4,12,L,26,Pass,"Complete, TD",26,,,,,,,,,,4
3805,D,1,10,L,-44,Run,Rush,19,,GT COUNTER,,,,,5-1,,NO,4
3806,D,1,10,L,37,Pass,"Complete, TD",37,,DROPBACK,,,,,,ROLL,NO,4
3807,O,1,10,M,-20,Run,Rush,5,,,,,,,,,,4
3808,O,2,5,M,-25,Run,Penalty,14,,,,,,,,,,4
3809,O,2,10,L,-39,Run,Rush,2,,,,,,,,,,4
3810,O,3,8,L,-41,Run,Rush,3,,,,,,,,,,4
3811,O,1,5,L,-44,Run,Rush,4,,,,,,,,,,4
3812,O,2,1,L,-48,Run,Rush,-1,,,,,,,,,,4
3813,O,3,10,L,-47,Run,Rush,6,,,,,,,,,,4
3814,D,1,10,R,-11,Run,Rush,-3,,,,,,,,,,4
3815,D,2,13,R,-8,Pass,Incomplete,0,,,,,,,,,,4
3816,D,3,13,R,-8,Pass,Complete,6,,PIN AND PULL (RPO),,,,,3-4,GREEN,NO,4
3817,O,1,10,R,-35,Pass,Incomplete,0,,,,,,,,,,1
3818,O,2,10,R,-35,Run,Rush,3,,,,,,,,,,1
3819,O,3,7,R,-38,Pass,Incomplete,0,,,,,,,,,,1
3820,D,1,10,R,-30,Run,Rush,7,DOUBLES,SPLIT ZONE,,,,,3-3,TAMPA,NO,1
3821,D,2,3,R,-37,Run,Rush,9,TREY,POWER,,,,,3-4,TAMPA,NO,1
3822,D,1,10,M,-46,Run,Rush,3,TRIO,GT COUNTER (RPO),,,,,3-4,GREEN,FIELD MB,1
3823,D,2,7,L,-49,Pass,Complete,18,LT TREY,PIN AND PULL (RPO),,,,,5-1,GREEN,FIELD SC,1
3824,D,1,10,R,33,Pass,Complete,6,TREY,OUTSIDE ZONE (RPO),,,,,3-4,TAMPA,NO,1
3825,D,2,4,L,27,Pass,Penalty,13,LT DOS,DROPBACK,,,,,3-4,TAMPA,NO,1
3826,D,1,1,L,14,Run,Rush,6,TRIO BACK,INSIDE ZONE (RPO),,,,,5-1,BLACK,SAW,1
3827,D,1,8,L,8,Run,Rush,-5,LT DOS BACK,OUTSIDE ZONE READ,,,,,3-4,BLACK,SAW,1
3828,D,2,13,L,13,Run,Rush,11,LT DOS BACK,SPLIT ZONE,,,,,5-1,GREEN,NO,1
3829,D,3,2,R,2,Run,Rush,1,LT TRIO BACK,OUTSIDE ZONE,,,,,5-2,BLACK,NO,1
3830,D,4,1,L,1,Run,"Rush, TD",1,TRIO BACK,INSIDE ZONE,,,,,5-2,BLACK,NO,1
3831,O,1,10,R,-35,Run,Rush,3,,,,,,,,,,1
3832,O,3,7,R,-38,Pass,Incomplete,0,,,,,,,,,,1
3833,D,1,10,R,-25,Pass,Complete,5,TREY,PIN AND PULL (RPO),,,,,3-3,ROLL,BOUNDARY C,1
3834,D,2,5,L,-30,Pass,Complete,6,LT TREY,DROPBACK,,,,,3-3,CLOUD,NO,1
3835,D,1,10,R,-36,Run,Rush,0,LT TRIO,POWER,,,,,3-4,GREEN,NO,1
3836,D,2,10,M,-36,Run,"Rush, TD",64,TRIO,INSIDE ZONE,,,,,3-3,GREEN,FIELD MA,1
3837,O,1,10,M,-20,Run,Rush,5,,,,,,,,,,1
3838,O,2,5,M,-25,Pass,Incomplete,0,,,,,,,,,,1
3839,O,3,5,M,-25,Pass,Incomplete,0,,,,,,,,,,1
3840,D,1,10,L,-32,Run,Rush,16,LT DING,GT COUNTER READ,,,,,5-1,GREEN,SAW,1
3841,D,2,10,L,-48,Run,Rush,-1,LT DING,GT COUNTER,,,,,5-2,GREEN,SAW,1
3842,D,3,11,M,-47,,Penalty,-5,,,,,,,,,,1
3843,D,3,16,M,-42,Pass,Incomplete,0,LT DOS,DROPBACK,,,,,6-0,GREEN,FIELD SC,1
3844,O,1,10,L,-24,Run,Rush,0,,,,,,,,,,1
3845,O,2,10,M,-24,Run,Rush,4,,,,,,,,,,1
3846,O,3,6,M,-28,Pass,Penalty,29,,,,,,,,,,1
3847,O,1,10,L,47,Run,Rush,2,,,,,,,,,,1
3848,O,2,8,L,45,Pass,Incomplete,0,,,,,,,,,,2
3849,O,3,8,L,45,Pass,Scramble,5,,,,,,,,,,2
3850,O,4,3,R,40,Pass,Complete,14,,,,,,,,,,2
3851,O,1,10,M,26,Run,Rush,2,,,,,,,,,,2
3852,O,2,8,M,24,Pass,Complete,4,,,,,,,,,,2
3853,O,3,4,L,20,Run,Rush,3,,,,,,,,,,2
3854,O,4,1,L,17,Pass,Complete,6,,,,,,,,,,2
3855,O,1,10,R,11,Run,Rush,5,,,,,,,,,,2
3856,O,2,5,R,6,Pass,Incomplete,0,,,,,,,,,,2
3857,O,3,5,R,6,Pass,"Complete, TD",6,,,,,,,,,,2
3858,D,1,2,R,2,,Penalty,-5,,,,,,,,,,2
3859,O,1,10,M,-20,Run,Rush,8,,,,,,,,,,2
3860,O,2,2,L,-28,Run,Rush,5,,,,,,,,,,2
3861,O,1,10,L,-33,Pass,Interception,,,,,,,,,,,2
3862,D,1,10,L,29,Pass,Complete,9,TRIPS,INSIDE ZONE (RPO),,,,,3-4,CLOUD,NO,2
3863,D,2,1,M,20,Pass,Sack,-9,LT TRIPS,DROPBACK,,,,,6-0,BLACK,SAW MA,2
3864,D,3,10,R,29,,Penalty,-5,,,,,,,,,,2
3865,D,3,15,R,34,Pass,Complete,13,EMPTY,DROPBACK,,,,,3-3,CLOUD,FIELD SC M3,2
3866,D,4,2,M,21,Run,Penalty,-5,,,,,,,,,,2
3867,D,4,7,M,26,,Timeout,0,,,,,,,,,,2
3868,D,4,7,M,26,Pass,Incomplete,0,EMPTY,DROPBACK,,,,,3-3,WHITE,FIELD SC,2
3869,O,1,10,M,-26,Pass,Incomplete,0,,,,,,,,,,2
3870,O,2,10,M,-26,Pass,Complete,5,,,,,,,,,,2
3871,O,3,5,M,-31,Run,Penalty,22,,,,,,,,,,2
3872,O,1,10,R,47,Pass,Incomplete,0,,,,,,,,,,2
3873,O,2,10,R,47,Pass,Complete,2,,,,,,,,,,2
3874,O,3,8,R,45,,Timeout,0,,,,,,,,,,2
3875,O,3,8,R,45,Pass,Penalty,15,,,,,,,,,,2
3876,O,1,10,R,30,Pass,Complete,14,,,,,,,,,,2
3877,O,1,10,R,16,Pass,Scramble,3,,,,,,,,,,2
3878,O,2,7,R,13,Pass,Incomplete,0,,,,,,,,,,2
3879,O,3,7,R,13,Pass,Complete,8,,,,,,,,,,2
3880,O,2,5,L,5,Pass,Complete,4,,,,,,,,,,2
3881,O,3,1,R,1,Pass,"Complete, TD",1,,,,,,,,,,2
3882,D,1,10,R,25,Pass,Incomplete,0,LT TRIO BACK,DROPBACK,,,,,4-0,PREVENT,FIELD MC,2
3883,D,1,10,M,-32,Run,Rush,3,DOS,POWER,,,,,3-3,WHITE,SAW,3
3884,D,2,7,L,-35,Pass,Complete,10,LT TREY,POWER (RPO),,,,,3-3,GREEN,NO,3
3885,D,1,10,M,-45,Run,Rush,1,,OUTSIDE ZONE READ,,,,,,,NO,3
3886,D,2,9,L,-46,Pass,Incomplete,0,LT TREY,POWER (RPO),,,,,5-1,GREEN,SAW,3
3887,D,3,9,L,-46,Run,"Rush, TD",54,LT TREY,PIN AND PULL (RPO),,,,,3-3,TAMPA,BOUNDARY MA,3
3888,O,1,10,L,-20,Pass,Incomplete,0,,,,,,,,,,3
3889,O,2,10,L,-20,Run,Rush,0,,,,,,,,,,3
3890,O,3,10,L,-20,Pass,Complete,13,,,,,,,,,,3
3891,O,1,10,R,-33,Pass,Incomplete,0,,,,,,,,,,3
3892,O,2,10,M,-33,Run,Rush,3,,,,,,,,,,3
3893,O,3,7,M,-36,Pass,Incomplete,0,,,,,,,,,,3
3894,D,1,10,L,-35,Run,Rush,3,,INSIDE ZONE,,,,,,CLOUD,NO,3
3895,D,2,7,M,-38,Pass,Interception,,,SPLIT ZONE (RPO),,,,,,TAMPA,FIELD WC,3
3896,O,1,10,R,45,Run,Rush,3,,,,,,,,,,3
3897,O,2,7,R,42,Run,Rush,-1,,,,,,,,,,3
3898,O,3,8,R,43,Pass,Scramble,12,,,,,,,,,,3
3899,O,1,10,R,31,Pass,Incomplete,0,,,,,,,,,,3
3900,O,2,10,R,31,Run,Rush,2,,,,,,,,,,3
3901,O,3,8,R,29,Pass,Complete,11,,,,,,,,,,3
3902,O,1,10,R,18,Pass,Incomplete,0,,,,,,,,,,3
3903,O,2,10,R,18,Run,Rush,3,,,,,,,,,,3
3904,O,3,7,M,15,Pass,Incomplete,0,,,,,,,,,,3
3905,D,1,10,M,-20,Run,Rush,9,LT TRACE,INSIDE ZONE,,,,,5-2,BLUE,SAW,3
3906,D,2,1,M,-29,Run,Rush,16,TRACE,INSIDE ZONE (RPO),,,,,5-2,WHITE,SAW,3
3907,D,1,10,R,-45,Run,Rush,9,LT TRACE,INSIDE ZONE (RPO),,,,,5-2,WHITE,SAW,3
3908,D,2,1,M,46,Run,Rush,3,LT TRACE,INSIDE ZONE,,,,,6-0,WHITE,SAW MA,3
3909,D,1,10,L,43,Pass,Incomplete,0,TRACE,DROPBACK,,,,,5-1,WHITE,SAW,3
3910,D,2,10,L,43,,Penalty,-5,,,,,,,,,,3
3911,D,2,15,L,48,Run,Rush,6,LT TREY,POWER (RPO),,,,,3-3,GREEN,FIELD SC,3
3912,D,3,9,L,42,Run,Rush,-1,LT TREY,POWER (RPO),,,,,5-1,WHITE,FIELD SC MB,3
3913,O,1,10,L,-6,Pass,Complete,6,,,,,,,,,,3
3914,O,2,4,L,-12,Pass,Incomplete,0,,,,,,,,,,3
3915,O,3,4,L,-12,,Timeout,0,,,,,,,,,,3
3916,D,1,10,L,18,Run,Rush,3,ACE,INSIDE ZONE,,,,,6-0,BLACK,SAW MA,3
3917,D,2,7,L,15,Run,Rush,7,ACE,INSIDE ZONE (RPO),,,,,5-1,BLACK,SAW MC,3
3918,D,1,8,L,8,Run,"Rush, TD",8,,,,,,,,,,3
3919,O,1,10,M,-20,Run,Rush,1,,,,,,,,,,3
3920,O,2,9,M,-21,Pass,Sack,-3,,,,,,,,,,4
3921,D,1,10,L,-20,Run,Rush,16,TRIO,INSIDE ZONE (RPO),,,,,5-1,WHITE,NO,4
3922,D,1,10,L,-36,Run,Rush,26,LT DOS BACK,INSIDE ZONE (RPO),,,,,5-1,WHITE,FIELD SC,4
3923,D,1,10,L,38,Run,Rush,12,LT DOS BACK,INSIDE ZONE,,,,,3-4,CLOUD,NO,4
3924,D,1,10,M,26,Run,Rush,-8,LT DOS BACK,OUTSIDE ZONE,,,,,6-1,WHITE,SAW MA,4
3925,D,2,18,L,34,Run,"Rush, TD",34,LT DOS BACK,SPLIT ZONE (RPO),,,,,3-4,GREEN,FIELD SC,4
3926,O,1,10,R,-14,Pass,Sack,-11,,,,,,,,,,4
3927,O,2,21,R,-3,Pass,Complete,5,,,,,,,,,,4
3928,O,3,16,R,-8,Pass,Complete,-3,,,,,,,,,,4
3929,D,1,10,R,10,Run,Penalty,-5,DING,COUNTER,,,,,5-1,BLACK,NO,4
3930,D,1,15,L,15,Run,Rush,10,,,,,,,,,,4
3931,D,2,5,L,5,Run,"Rush, TD",5,,,,,,,,,,4
3932,O,1,10,R,15,Pass,Complete,-41,,,,,,,,,,4
3933,O,1,10,L,-44,Pass,Complete,2,,,,,,,,,,4
3934,O,2,8,L,-46,,Penalty,-5,,,,,,,,,,4
3935,O,2,13,L,-41,Pass,Complete,11,,,,,,,,,,4
3936,O,3,2,L,48,Pass,Complete,1,,,,,,,,,,4
3937,O,4,1,L,47,,Penalty,-5,,,,,,,,,,4
3938,O,1,10,L,-48,Pass,"Interception, Def TD",0,,,,,,,,,,4
3939,O,1,10,M,-20,Run,Rush,2,,,,,,,,,,4
3940,O,2,8,M,-22,Run,Rush,4,,,,,,,,,,4
3941,O,3,4,R,-26,Pass,Penalty,5,,,,,,,,,,4
3942,O,1,10,M,-35,Run,Rush,-1,,,,,,,,,,4
3943,O,2,11,M,-34,Pass,Incomplete,0,,,,,,,,,,4
3944,D,1,10,M,-21,Run,Rush,4,LT TREY,POWER (RPO),,,,,3-4,ROLL,NO,4
3945,D,2,6,R,-25,Pass,Sack,-10,TREY,DROPBACK,,,,,3-4,ROLL,FIELD MA,4
3946,D,3,16,R,-15,Run,Rush,24,TREY,INSIDE ZONE,,,,,3-3,GREEN,FIELD MA,4
3947,D,1,10,L,-39,Run,Rush,6,LT TREY,POWER (RPO),,,,,3-4,TAMPA,NO,4
3948,D,2,4,L,-45,Run,Rush,2,LT TREY,POWER (RPO),,,,,3-4,TAMPA,NO,4
3949,D,3,2,R,-47,Pass,Complete,15,TREY,DROPBACK,,,,,3-3,TAMPA,NO,4
3950,D,1,10,L,38,Run,Rush,18,LT TREY,INSIDE ZONE (RPO),,,,,6-0,WHITE,SAW MA,4
3951,D,1,10,L,20,,Timeout,0,,,,,,,,,,4
3952,D,1,10,M,-20,Run,Rush,2,,,,,,,,,,1
3953,D,2,8,L,-22,,Penalty,-5,,,,,,,,,,1
3954,D,2,13,L,-17,Pass,Complete,8,,,,,,,,,,1
3955,D,3,5,R,-25,Pass,Complete,7,,,,,,,,,,1
3956,D,1,10,M,-32,Run,Rush,23,,,,,,,,,,1
3957,D,1,10,R,45,Run,Rush,2,,,,,,,,,,1
3958,D,2,8,R,43,Pass,Complete,2,,,,,,,,,,1
3959,D,3,6,R,41,Pass,Interception,,,,,,,,,,,1
3960,O,1,10,L,-35,Pass,Penalty,15,,,,,,,,,,1
3961,O,1,10,L,50,Pass,Incomplete,0,,,,,,,,,,1
3962,O,2,10,L,50,Run,Rush,4,,,,,,,,,,1
3963,O,3,6,L,46,Pass,Interception,,,,,,,,,,,1
3964,D,1,10,L,16,Run,Rush,1,,,,,,,,,,1
3965,D,2,9,M,15,Pass,Incomplete,0,,,,,,,,,,1
3966,D,3,9,R,15,,Timeout,0,,,,,,,,,,1
3967,D,3,9,R,15,Pass,Incomplete,0,,,,,,,,,,1
3968,O,1,10,L,-20,Pass,Penalty,-2,,,,,,,,,,1
3969,O,1,12,L,-18,Pass,Incomplete,0,,,,,,,,,,1
3970,O,2,12,L,-18,Pass,Complete,-2,,,,,,,,,,1
3971,O,3,14,R,-16,Pass,Complete,32,,,,,,,,,,1
3972,O,1,10,L,-48,Run,Rush,3,,,,,,,,,,1
3973,O,2,7,L,49,Run,Rush,28,,,,,,,,,,1
3974,O,1,10,R,21,Pass,Scramble,10,,,,,,,,,,1
3975,O,1,10,R,11,Run,Rush,1,,,,,,,,,,1
